# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-07-09 17:37:40 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01059000 Androscoggin River near Auburn, Maine
# -----------------------------------------------------------------------------------
#
# Data provided for site 01059000
#    DD parameter statistic   Description
#    01   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd
USGS	01059000	2007-10-18	3090	A
USGS	01059000	2007-10-19	2980	A
USGS	01059000	2007-10-20	3180	A
USGS	01059000	2007-10-21	4020	A
USGS	01059000	2007-10-22	4960	A
USGS	01059000	2007-10-23	4810	A
USGS	01059000	2007-10-24	4470	A
USGS	01059000	2007-10-25	3670	A
USGS	01059000	2007-10-26	3630	A
USGS	01059000	2007-10-27	4190	A
USGS	01059000	2007-10-28	5580	A
USGS	01059000	2007-10-29	6000	A
USGS	01059000	2007-10-30	6440	A
USGS	01059000	2007-10-31	5380	A
USGS	01059000	2007-11-01	4150	A
USGS	01059000	2007-11-02	3420	A
USGS	01059000	2007-11-03	3880	A
USGS	01059000	2007-11-04	4430	A
USGS	01059000	2007-11-05	4490	A
USGS	01059000	2007-11-06	4930	A
USGS	01059000	2007-11-07	9020	A
USGS	01059000	2007-11-08	11000	A
USGS	01059000	2007-11-09	7800	A
USGS	01059000	2007-11-10	6950	A
USGS	01059000	2007-11-11	5740	A
USGS	01059000	2007-11-12	5640	A
USGS	01059000	2007-11-13	5910	A
USGS	01059000	2007-11-14	5860	A
USGS	01059000	2007-11-15	8440	A
USGS	01059000	2007-11-16	14000	A
USGS	01059000	2007-11-17	22600	A
USGS	01059000	2007-11-18	14600	A
USGS	01059000	2007-11-19	11300	A
USGS	01059000	2007-11-20	9630	A
USGS	01059000	2007-11-21	8550	A
USGS	01059000	2007-11-22	9060	A
USGS	01059000	2007-11-23	9410	A
USGS	01059000	2007-11-24	10700	A
USGS	01059000	2007-11-25	9270	A
USGS	01059000	2007-11-26	8440	A
USGS	01059000	2007-11-27	10200	A
USGS	01059000	2007-11-28	11000	A
USGS	01059000	2007-11-29	11300	A
USGS	01059000	2007-11-30	9420	A
USGS	01059000	2007-12-01	9240	A
USGS	01059000	2007-12-02	6510	A
USGS	01059000	2007-12-03	7560	A
USGS	01059000	2007-12-04	7010	A
USGS	01059000	2007-12-05	6990	A
USGS	01059000	2007-12-06	6960	A
USGS	01059000	2007-12-07	5820	A
USGS	01059000	2007-12-08	5630	A
USGS	01059000	2007-12-09	5360	A:e
USGS	01059000	2007-12-10	5250	A
USGS	01059000	2007-12-11	3900	A:e
USGS	01059000	2007-12-12	3660	A
USGS	01059000	2007-12-13	3640	A
USGS	01059000	2007-12-14	3760	A
USGS	01059000	2007-12-15	3700	A
USGS	01059000	2007-12-16	3740	A
USGS	01059000	2007-12-17	3760	A
USGS	01059000	2007-12-18	2440	A
USGS	01059000	2007-12-19	2170	A
USGS	01059000	2007-12-20	2150	A
USGS	01059000	2007-12-21	2340	A
USGS	01059000	2007-12-22	3510	A
USGS	01059000	2007-12-23	3380	A
USGS	01059000	2007-12-24	5350	A
USGS	01059000	2007-12-25	7610	A
USGS	01059000	2007-12-26	8980	A
USGS	01059000	2007-12-27	7420	A
USGS	01059000	2007-12-28	6110	A
USGS	01059000	2007-12-29	5730	A
USGS	01059000	2007-12-30	5470	A
USGS	01059000	2007-12-31	5220	A
USGS	01059000	2008-01-01	5100	A
USGS	01059000	2008-01-02	5080	A
USGS	01059000	2008-01-03	5240	A:e
USGS	01059000	2008-01-04	5170	A:e
USGS	01059000	2008-01-05	4370	A
USGS	01059000	2008-01-06	4040	A
USGS	01059000	2008-01-07	4380	A
USGS	01059000	2008-01-08	4460	A
USGS	01059000	2008-01-09	6520	A
USGS	01059000	2008-01-10	10200	A
USGS	01059000	2008-01-11	13100	A
USGS	01059000	2008-01-12	11500	A
USGS	01059000	2008-01-13	11000	A
USGS	01059000	2008-01-14	9960	A
USGS	01059000	2008-01-15	7800	A
USGS	01059000	2008-01-16	6610	A:e
USGS	01059000	2008-01-17	5550	A:e
USGS	01059000	2008-01-18	5380	A:e
USGS	01059000	2008-01-19	5380	A:e
USGS	01059000	2008-01-20	5710	A:e
USGS	01059000	2008-01-21	5510	A:e
USGS	01059000	2008-01-22	5530	A:e
USGS	01059000	2008-01-23	4350	A:e
USGS	01059000	2008-01-24	4590	A:e
USGS	01059000	2008-01-25	4450	A:e
USGS	01059000	2008-01-26	4450	A:e
USGS	01059000	2008-01-27	4320	A:e
USGS	01059000	2008-01-28	4370	A:e
USGS	01059000	2008-01-29	4340	A:e
USGS	01059000	2008-01-30	4330	A
USGS	01059000	2008-01-31	4440	A
USGS	01059000	2008-02-01	4390	A
USGS	01059000	2008-02-02	4500	A
USGS	01059000	2008-02-03	4530	A
USGS	01059000	2008-02-04	4520	A
USGS	01059000	2008-02-05	4500	A
USGS	01059000	2008-02-06	4510	A
USGS	01059000	2008-02-07	4770	A
USGS	01059000	2008-02-08	4550	A
USGS	01059000	2008-02-09	4450	A:e
USGS	01059000	2008-02-10	4880	A:e
USGS	01059000	2008-02-11	5040	A:e
USGS	01059000	2008-02-12	5330	A:e
USGS	01059000	2008-02-13	4760	A
USGS	01059000	2008-02-14	4990	A
USGS	01059000	2008-02-15	4630	A
USGS	01059000	2008-02-16	5430	A
USGS	01059000	2008-02-17	5440	A
USGS	01059000	2008-02-18	5400	A
USGS	01059000	2008-02-19	6320	A
USGS	01059000	2008-02-20	7850	A
USGS	01059000	2008-02-21	7930	A:e
USGS	01059000	2008-02-22	7000	A:e
USGS	01059000	2008-02-23	6480	A:e
USGS	01059000	2008-02-24	6290	A:e
USGS	01059000	2008-02-25	5940	A:e
USGS	01059000	2008-02-26	5990	A:e
USGS	01059000	2008-02-27	5880	A:e
USGS	01059000	2008-02-28	5970	A:e
USGS	01059000	2008-02-29	5950	A:e
USGS	01059000	2008-03-01	5890	A:e
USGS	01059000	2008-03-02	5870	A:e
USGS	01059000	2008-03-03	5950	A:e
USGS	01059000	2008-03-04	4820	A
USGS	01059000	2008-03-05	4950	A
USGS	01059000	2008-03-06	6280	A
USGS	01059000	2008-03-07	6770	A
USGS	01059000	2008-03-08	7880	A
USGS	01059000	2008-03-09	10200	A
USGS	01059000	2008-03-10	13900	A
USGS	01059000	2008-03-11	14100	A
USGS	01059000	2008-03-12	13000	A
USGS	01059000	2008-03-13	11700	A
USGS	01059000	2008-03-14	10800	A
USGS	01059000	2008-03-15	10300	A
USGS	01059000	2008-03-16	10100	A
USGS	01059000	2008-03-17	9480	A
USGS	01059000	2008-03-18	9110	A
USGS	01059000	2008-03-19	8980	A
USGS	01059000	2008-03-20	9250	A
USGS	01059000	2008-03-21	9370	A
USGS	01059000	2008-03-22	9150	A
USGS	01059000	2008-03-23	8630	A
USGS	01059000	2008-03-24	8510	A
USGS	01059000	2008-03-25	8510	A
USGS	01059000	2008-03-26	8470	A
USGS	01059000	2008-03-27	7510	A
USGS	01059000	2008-03-28	6500	A
USGS	01059000	2008-03-29	6410	A
USGS	01059000	2008-03-30	6280	A
USGS	01059000	2008-03-31	6440	A
USGS	01059000	2008-04-01	6450	A
USGS	01059000	2008-04-02	7480	A
USGS	01059000	2008-04-03	9700	A
USGS	01059000	2008-04-04	10300	A
USGS	01059000	2008-04-05	10500	A
USGS	01059000	2008-04-06	10600	A
USGS	01059000	2008-04-07	10600	A
USGS	01059000	2008-04-08	10700	A
USGS	01059000	2008-04-09	12300	A
USGS	01059000	2008-04-10	14800	A
USGS	01059000	2008-04-11	22400	A
USGS	01059000	2008-04-12	24200	A
USGS	01059000	2008-04-13	27200	A
USGS	01059000	2008-04-14	25500	A
USGS	01059000	2008-04-15	20400	A
USGS	01059000	2008-04-16	20100	A
USGS	01059000	2008-04-17	21800	A
USGS	01059000	2008-04-18	27200	A
USGS	01059000	2008-04-19	32300	A
USGS	01059000	2008-04-20	35700	A
USGS	01059000	2008-04-21	34400	A
USGS	01059000	2008-04-22	33000	A
USGS	01059000	2008-04-23	32200	A
USGS	01059000	2008-04-24	31600	A
USGS	01059000	2008-04-25	30400	A
USGS	01059000	2008-04-26	24500	A
USGS	01059000	2008-04-27	19700	A
USGS	01059000	2008-04-28	19100	A
USGS	01059000	2008-04-29	27200	A
USGS	01059000	2008-04-30	44000	A
USGS	01059000	2008-05-01	38600	A
USGS	01059000	2008-05-02	27600	A
USGS	01059000	2008-05-03	21500	A
USGS	01059000	2008-05-04	18200	A
USGS	01059000	2008-05-05	15400	A
USGS	01059000	2008-05-06	13700	A
USGS	01059000	2008-05-07	12500	A
USGS	01059000	2008-05-08	11200	A
USGS	01059000	2008-05-09	10700	A
USGS	01059000	2008-05-10	9770	A
USGS	01059000	2008-05-11	9200	A
USGS	01059000	2008-05-12	8640	A
USGS	01059000	2008-05-13	8290	A
USGS	01059000	2008-05-14	7400	A
USGS	01059000	2008-05-15	6900	A
USGS	01059000	2008-05-16	6950	A
USGS	01059000	2008-05-17	6980	A
USGS	01059000	2008-05-18	6770	A
USGS	01059000	2008-05-19	6730	A
USGS	01059000	2008-05-20	5520	A
USGS	01059000	2008-05-21	4810	A
USGS	01059000	2008-05-22	5910	A
USGS	01059000	2008-05-23	5320	A
USGS	01059000	2008-05-24	5350	A
USGS	01059000	2008-05-25	4490	A
USGS	01059000	2008-05-26	5250	A
USGS	01059000	2008-05-27	4230	A
USGS	01059000	2008-05-28	4110	A
USGS	01059000	2008-05-29	4160	A
USGS	01059000	2008-05-30	3460	A
USGS	01059000	2008-05-31	2410	A
USGS	01059000	2008-06-01	3490	A
USGS	01059000	2008-06-02	3970	A
USGS	01059000	2008-06-03	4830	A
USGS	01059000	2008-06-04	5120	A
USGS	01059000	2008-06-05	3610	A
USGS	01059000	2008-06-06	6440	A
USGS	01059000	2008-06-07	7100	A
USGS	01059000	2008-06-08	6820	A
USGS	01059000	2008-06-09	6300	A
USGS	01059000	2008-06-10	3740	A
USGS	01059000	2008-06-11	5440	A
USGS	01059000	2008-06-12	9940	A
USGS	01059000	2008-06-13	9450	A
USGS	01059000	2008-06-14	9080	A
USGS	01059000	2008-06-15	8230	A
USGS	01059000	2008-06-16	7820	A
USGS	01059000	2008-06-17	9300	A
USGS	01059000	2008-06-18	11600	A
USGS	01059000	2008-06-19	12300	A
USGS	01059000	2008-06-20	12600	A
USGS	01059000	2008-06-21	13900	A
USGS	01059000	2008-06-22	14000	A
USGS	01059000	2008-06-23	14100	A
USGS	01059000	2008-06-24	14500	A
USGS	01059000	2008-06-25	12000	A
USGS	01059000	2008-06-26	8890	A
USGS	01059000	2008-06-27	6770	A
USGS	01059000	2008-06-28	6450	A
USGS	01059000	2008-06-29	7080	A
USGS	01059000	2008-06-30	10300	A
USGS	01059000	2008-07-01	15100	A
USGS	01059000	2008-07-02	12500	A
USGS	01059000	2008-07-03	11300	A
USGS	01059000	2008-07-04	10500	A
USGS	01059000	2008-07-05	8380	A
USGS	01059000	2008-07-06	7450	A
USGS	01059000	2008-07-07	6680	A
USGS	01059000	2008-07-08	5350	A
USGS	01059000	2008-07-09	2960	A
USGS	01059000	2008-07-10	2940	A
USGS	01059000	2008-07-11	2840	A
USGS	01059000	2008-07-12	3480	A
USGS	01059000	2008-07-13	3780	A
USGS	01059000	2008-07-14	4040	A
USGS	01059000	2008-07-15	4310	A
USGS	01059000	2008-07-16	3590	A
USGS	01059000	2008-07-17	3550	A
USGS	01059000	2008-07-18	3510	A
USGS	01059000	2008-07-19	3460	A
USGS	01059000	2008-07-20	3660	A
USGS	01059000	2008-07-21	5790	A
USGS	01059000	2008-07-22	11300	A
USGS	01059000	2008-07-23	11700	A
USGS	01059000	2008-07-24	11800	A
USGS	01059000	2008-07-25	26600	A
USGS	01059000	2008-07-26	27000	A
USGS	01059000	2008-07-27	19200	A
USGS	01059000	2008-07-28	13500	A
USGS	01059000	2008-07-29	9480	A
USGS	01059000	2008-07-30	7180	A
USGS	01059000	2008-07-31	7470	A
USGS	01059000	2008-08-01	9970	A
USGS	01059000	2008-08-02	15800	A
USGS	01059000	2008-08-03	17200	A
USGS	01059000	2008-08-04	20100	A
USGS	01059000	2008-08-05	20000	A
USGS	01059000	2008-08-06	17200	A
USGS	01059000	2008-08-07	20800	A
USGS	01059000	2008-08-08	33500	A
USGS	01059000	2008-08-09	33300	A
USGS	01059000	2008-08-10	26700	A
USGS	01059000	2008-08-11	21700	A
USGS	01059000	2008-08-12	18900	A
USGS	01059000	2008-08-13	15900	A
USGS	01059000	2008-08-14	13100	A
USGS	01059000	2008-08-15	11900	A
USGS	01059000	2008-08-16	10300	A
USGS	01059000	2008-08-17	9780	A
USGS	01059000	2008-08-18	7520	A
USGS	01059000	2008-08-19	6730	A
USGS	01059000	2008-08-20	7370	A
USGS	01059000	2008-08-21	6490	A
USGS	01059000	2008-08-22	6780	A
USGS	01059000	2008-08-23	6750	A
USGS	01059000	2008-08-24	5760	A
USGS	01059000	2008-08-25	5600	A
USGS	01059000	2008-08-26	5420	A
USGS	01059000	2008-08-27	4600	A
USGS	01059000	2008-08-28	4320	A
USGS	01059000	2008-08-29	4300	A
USGS	01059000	2008-08-30	4260	A
USGS	01059000	2008-08-31	4220	A
USGS	01059000	2008-09-01	4280	A
USGS	01059000	2008-09-02	4250	A
USGS	01059000	2008-09-03	3210	A
USGS	01059000	2008-09-04	3180	A
USGS	01059000	2008-09-05	3210	A
USGS	01059000	2008-09-06	3270	A
USGS	01059000	2008-09-07	6050	A
USGS	01059000	2008-09-08	8150	A
USGS	01059000	2008-09-09	8020	A
USGS	01059000	2008-09-10	7750	A
USGS	01059000	2008-09-11	6340	A
USGS	01059000	2008-09-12	6180	A
USGS	01059000	2008-09-13	5100	A
USGS	01059000	2008-09-14	5090	A
USGS	01059000	2008-09-15	4720	A
USGS	01059000	2008-09-16	4560	A
USGS	01059000	2008-09-17	4500	A
USGS	01059000	2008-09-18	4120	A
USGS	01059000	2008-09-19	3980	A
USGS	01059000	2008-09-20	2710	A
USGS	01059000	2008-09-21	2610	A
USGS	01059000	2008-09-22	3190	A
USGS	01059000	2008-09-23	2720	A
USGS	01059000	2008-09-24	2500	A
USGS	01059000	2008-09-25	2600	A
USGS	01059000	2008-09-26	3120	A
USGS	01059000	2008-09-27	5230	A
USGS	01059000	2008-09-28	8680	A
USGS	01059000	2008-09-29	15200	A
USGS	01059000	2008-09-30	13400	A
USGS	01059000	2008-10-01	10000	A
USGS	01059000	2008-10-02	8360	A
USGS	01059000	2008-10-03	8920	A
USGS	01059000	2008-10-04	8360	A
USGS	01059000	2008-10-05	7310	A
USGS	01059000	2008-10-06	6460	A
USGS	01059000	2008-10-07	5720	A
USGS	01059000	2008-10-08	5670	A
USGS	01059000	2008-10-09	4840	A
USGS	01059000	2008-10-10	4400	A
USGS	01059000	2008-10-11	4020	A
USGS	01059000	2008-10-12	4000	A
USGS	01059000	2008-10-13	4120	A
USGS	01059000	2008-10-14	3890	A
USGS	01059000	2008-10-15	3550	A
USGS	01059000	2008-10-16	3740	A
USGS	01059000	2008-10-17	3800	A
USGS	01059000	2008-10-18	3890	A
USGS	01059000	2008-10-19	3930	A
USGS	01059000	2008-10-20	3830	A
USGS	01059000	2008-10-21	3680	A
USGS	01059000	2008-10-22	3690	A
USGS	01059000	2008-10-23	3660	A
USGS	01059000	2008-10-24	3430	A
USGS	01059000	2008-10-25	3650	A
USGS	01059000	2008-10-26	8610	A
USGS	01059000	2008-10-27	22100	A
USGS	01059000	2008-10-28	14700	A
USGS	01059000	2008-10-29	10400	A
USGS	01059000	2008-10-30	10900	A
USGS	01059000	2008-10-31	8500	A
USGS	01059000	2008-11-01	7730	A
USGS	01059000	2008-11-02	7170	A
USGS	01059000	2008-11-03	7070	A
USGS	01059000	2008-11-04	6970	A
USGS	01059000	2008-11-05	6880	A
USGS	01059000	2008-11-06	4510	A
USGS	01059000	2008-11-07	4720	A
USGS	01059000	2008-11-08	5850	A
USGS	01059000	2008-11-09	7140	A
USGS	01059000	2008-11-10	10800	A
USGS	01059000	2008-11-11	9580	A
USGS	01059000	2008-11-12	8080	A
USGS	01059000	2008-11-13	7190	A
USGS	01059000	2008-11-14	7350	A
USGS	01059000	2008-11-15	11300	A
USGS	01059000	2008-11-16	14600	A
USGS	01059000	2008-11-17	16100	A
USGS	01059000	2008-11-18	13500	A
USGS	01059000	2008-11-19	11200	A
USGS	01059000	2008-11-20	9440	A
USGS	01059000	2008-11-21	7980	A
USGS	01059000	2008-11-22	7220	A
USGS	01059000	2008-11-23	6820	A
USGS	01059000	2008-11-24	6440	A
USGS	01059000	2008-11-25	8350	A
USGS	01059000	2008-11-26	28700	A
USGS	01059000	2008-11-27	40500	A
USGS	01059000	2008-11-28	26800	A
USGS	01059000	2008-11-29	19200	A
USGS	01059000	2008-11-30	14900	A
USGS	01059000	2008-12-01	13700	A
USGS	01059000	2008-12-02	12900	A
USGS	01059000	2008-12-03	11800	A
USGS	01059000	2008-12-04	10900	A
USGS	01059000	2008-12-05	10000	A
USGS	01059000	2008-12-06	9820	A
USGS	01059000	2008-12-07	9640	A
USGS	01059000	2008-12-08	8390	A
USGS	01059000	2008-12-09	6100	A
USGS	01059000	2008-12-10	6210	A
USGS	01059000	2008-12-11	8460	A
USGS	01059000	2008-12-12	11800	A
USGS	01059000	2008-12-13	17600	A
USGS	01059000	2008-12-14	15300	A
USGS	01059000	2008-12-15	12600	A
USGS	01059000	2008-12-16	13800	A
USGS	01059000	2008-12-17	14200	A
USGS	01059000	2008-12-18	12300	A
USGS	01059000	2008-12-19	12200	A
USGS	01059000	2008-12-20	10200	A:e
USGS	01059000	2008-12-21	9500	A:e
USGS	01059000	2008-12-22	5930	A:e
USGS	01059000	2008-12-23	4540	A:e
USGS	01059000	2008-12-24	6210	A:e
USGS	01059000	2008-12-25	7450	A:e
USGS	01059000	2008-12-26	8390	A:e
USGS	01059000	2008-12-27	8250	A
USGS	01059000	2008-12-28	8220	A
USGS	01059000	2008-12-29	8290	A
USGS	01059000	2008-12-30	10400	A:e
USGS	01059000	2008-12-31	10200	A:e
USGS	01059000	2009-01-01	10100	A:e
USGS	01059000	2009-01-02	10100	A:e
USGS	01059000	2009-01-03	8260	A:e
USGS	01059000	2009-01-04	7340	A:e
USGS	01059000	2009-01-05	6640	A:e
USGS	01059000	2009-01-06	6570	A:e
USGS	01059000	2009-01-07	6510	A:e
USGS	01059000	2009-01-08	6510	A:e
USGS	01059000	2009-01-09	6510	A:e
USGS	01059000	2009-01-10	6440	A:e
USGS	01059000	2009-01-11	6290	A:e
USGS	01059000	2009-01-12	5100	A:e
USGS	01059000	2009-01-13	4580	A:e
USGS	01059000	2009-01-14	4690	A:e
USGS	01059000	2009-01-15	5690	A:e
USGS	01059000	2009-01-16	6710	A:e
USGS	01059000	2009-01-17	6590	A:e
USGS	01059000	2009-01-18	6020	A:e
USGS	01059000	2009-01-19	4770	A:e
USGS	01059000	2009-01-20	4380	A:e
USGS	01059000	2009-01-21	4440	A:e
USGS	01059000	2009-01-22	4460	A:e
USGS	01059000	2009-01-23	5510	A:e
USGS	01059000	2009-01-24	6600	A:e
USGS	01059000	2009-01-25	6570	A:e
USGS	01059000	2009-01-26	5200	A:e
USGS	01059000	2009-01-27	4390	A:e
USGS	01059000	2009-01-28	4390	A:e
USGS	01059000	2009-01-29	4410	A:e
USGS	01059000	2009-01-30	4350	A:e
USGS	01059000	2009-01-31	4790	A
USGS	01059000	2009-02-01	4520	A
USGS	01059000	2009-02-02	5320	A
USGS	01059000	2009-02-03	5010	A
USGS	01059000	2009-02-04	5050	A
USGS	01059000	2009-02-05	5100	A
USGS	01059000	2009-02-06	5010	A
USGS	01059000	2009-02-07	4070	A
USGS	01059000	2009-02-08	4460	A
USGS	01059000	2009-02-09	4170	A
USGS	01059000	2009-02-10	4390	A
USGS	01059000	2009-02-11	3900	A
USGS	01059000	2009-02-12	4740	A
USGS	01059000	2009-02-13	5200	A
USGS	01059000	2009-02-14	5740	A
USGS	01059000	2009-02-15	5810	A
USGS	01059000	2009-02-16	5680	A
USGS	01059000	2009-02-17	5710	A
USGS	01059000	2009-02-18	6330	A
USGS	01059000	2009-02-19	5120	A
USGS	01059000	2009-02-20	5030	A
USGS	01059000	2009-02-21	3600	A
USGS	01059000	2009-02-22	3440	A
USGS	01059000	2009-02-23	3370	A
USGS	01059000	2009-02-24	4830	A
USGS	01059000	2009-02-25	4050	A
USGS	01059000	2009-02-26	4110	A
USGS	01059000	2009-02-27	5430	A
USGS	01059000	2009-02-28	5680	A
USGS	01059000	2009-03-01	5520	A
USGS	01059000	2009-03-02	5460	A
USGS	01059000	2009-03-03	5160	A
USGS	01059000	2009-03-04	5420	A
USGS	01059000	2009-03-05	5280	A
USGS	01059000	2009-03-06	4960	A
USGS	01059000	2009-03-07	4740	A
USGS	01059000	2009-03-08	5170	A
USGS	01059000	2009-03-09	5790	A
USGS	01059000	2009-03-10	7050	A
USGS	01059000	2009-03-11	7300	A
USGS	01059000	2009-03-12	7360	A:e
USGS	01059000	2009-03-13	7490	A:e
USGS	01059000	2009-03-14	7570	A
USGS	01059000	2009-03-15	7380	A
USGS	01059000	2009-03-16	7130	A
USGS	01059000	2009-03-17	7210	A
USGS	01059000	2009-03-18	7920	A
USGS	01059000	2009-03-19	8250	A
USGS	01059000	2009-03-20	8540	A
USGS	01059000	2009-03-21	8580	A
USGS	01059000	2009-03-22	8540	A
USGS	01059000	2009-03-23	8500	A
USGS	01059000	2009-03-24	8080	A
USGS	01059000	2009-03-25	7360	A
USGS	01059000	2009-03-26	7410	A
USGS	01059000	2009-03-27	8080	A
USGS	01059000	2009-03-28	10600	A
USGS	01059000	2009-03-29	13100	A
USGS	01059000	2009-03-30	16400	A
USGS	01059000	2009-03-31	18900	A
USGS	01059000	2009-04-01	18300	A
USGS	01059000	2009-04-02	16700	A
USGS	01059000	2009-04-03	17600	A
USGS	01059000	2009-04-04	26300	A
USGS	01059000	2009-04-05	33600	A
USGS	01059000	2009-04-06	29500	A
USGS	01059000	2009-04-07	34200	A
USGS	01059000	2009-04-08	36000	A
USGS	01059000	2009-04-09	26100	A
USGS	01059000	2009-04-10	20300	A
USGS	01059000	2009-04-11	17000	A
USGS	01059000	2009-04-12	14800	A
USGS	01059000	2009-04-13	13300	A
USGS	01059000	2009-04-14	11200	A
USGS	01059000	2009-04-15	10400	A
USGS	01059000	2009-04-16	9860	A
USGS	01059000	2009-04-17	9240	A
USGS	01059000	2009-04-18	9400	A
USGS	01059000	2009-04-19	9850	A
USGS	01059000	2009-04-20	9520	A
USGS	01059000	2009-04-21	9480	A
USGS	01059000	2009-04-22	14500	A
USGS	01059000	2009-04-23	19900	A
USGS	01059000	2009-04-24	18600	A
USGS	01059000	2009-04-25	16700	A
USGS	01059000	2009-04-26	15200	A
USGS	01059000	2009-04-27	14900	A
USGS	01059000	2009-04-28	13200	A
USGS	01059000	2009-04-29	12200	A
USGS	01059000	2009-04-30	11000	A
USGS	01059000	2009-05-01	9420	A
USGS	01059000	2009-05-02	8750	A
USGS	01059000	2009-05-03	9410	A
USGS	01059000	2009-05-04	8750	A
USGS	01059000	2009-05-05	8010	A
USGS	01059000	2009-05-06	6960	A
USGS	01059000	2009-05-07	6890	A
USGS	01059000	2009-05-08	7890	A
USGS	01059000	2009-05-09	9260	A
USGS	01059000	2009-05-10	10100	A
USGS	01059000	2009-05-11	12500	A
USGS	01059000	2009-05-12	11700	A
USGS	01059000	2009-05-13	10400	A
USGS	01059000	2009-05-14	9190	A
USGS	01059000	2009-05-15	8710	A
USGS	01059000	2009-05-16	7790	A
USGS	01059000	2009-05-17	7260	A
USGS	01059000	2009-05-18	7930	A
USGS	01059000	2009-05-19	7420	A
USGS	01059000	2009-05-20	6560	A
USGS	01059000	2009-05-21	5520	A
USGS	01059000	2009-05-22	5310	A
USGS	01059000	2009-05-23	5190	A
USGS	01059000	2009-05-24	3930	A
USGS	01059000	2009-05-25	5130	A
USGS	01059000	2009-05-26	3860	A
USGS	01059000	2009-05-27	4270	A
USGS	01059000	2009-05-28	4550	A
USGS	01059000	2009-05-29	6210	A
USGS	01059000	2009-05-30	7360	A
USGS	01059000	2009-05-31	7260	A
USGS	01059000	2009-06-01	6160	A
USGS	01059000	2009-06-02	5510	A
USGS	01059000	2009-06-03	4890	A
USGS	01059000	2009-06-04	3760	A
USGS	01059000	2009-06-05	4080	A
USGS	01059000	2009-06-06	3330	A
USGS	01059000	2009-06-07	3930	A
USGS	01059000	2009-06-08	3270	A
USGS	01059000	2009-06-09	3200	A
USGS	01059000	2009-06-10	2900	A
USGS	01059000	2009-06-11	3900	A
USGS	01059000	2009-06-12	4810	A
USGS	01059000	2009-06-13	8350	A
USGS	01059000	2009-06-14	9080	A
USGS	01059000	2009-06-15	7490	A
USGS	01059000	2009-06-16	7430	A
USGS	01059000	2009-06-17	5960	A
USGS	01059000	2009-06-18	5800	A
USGS	01059000	2009-06-19	8400	A
USGS	01059000	2009-06-20	21800	A
USGS	01059000	2009-06-21	16800	A
USGS	01059000	2009-06-22	13000	A
USGS	01059000	2009-06-23	10500	A
USGS	01059000	2009-06-24	9180	A
USGS	01059000	2009-06-25	9490	A
USGS	01059000	2009-06-26	9410	A
USGS	01059000	2009-06-27	10500	A
USGS	01059000	2009-06-28	13800	A
USGS	01059000	2009-06-29	22200	A
USGS	01059000	2009-06-30	33300	A
USGS	01059000	2009-07-01	27600	A
USGS	01059000	2009-07-02	21500	A
USGS	01059000	2009-07-03	24200	A
USGS	01059000	2009-07-04	27600	A
USGS	01059000	2009-07-05	24600	A
USGS	01059000	2009-07-06	21300	A
USGS	01059000	2009-07-07	18100	A
USGS	01059000	2009-07-08	18800	A
USGS	01059000	2009-07-09	22700	A
USGS	01059000	2009-07-10	19200	A
USGS	01059000	2009-07-11	14500	A
USGS	01059000	2009-07-12	11100	A
USGS	01059000	2009-07-13	10400	A
USGS	01059000	2009-07-14	9630	A
USGS	01059000	2009-07-15	8640	A
USGS	01059000	2009-07-16	7560	A
USGS	01059000	2009-07-17	7460	A
USGS	01059000	2009-07-18	7370	A
USGS	01059000	2009-07-19	7300	A
USGS	01059000	2009-07-20	7270	A
USGS	01059000	2009-07-21	7380	A
USGS	01059000	2009-07-22	7080	A
USGS	01059000	2009-07-23	7160	A
USGS	01059000	2009-07-24	8770	A
USGS	01059000	2009-07-25	10800	A
USGS	01059000	2009-07-26	10200	A
USGS	01059000	2009-07-27	9940	A
USGS	01059000	2009-07-28	8260	A
USGS	01059000	2009-07-29	7770	A
USGS	01059000	2009-07-30	8200	A
USGS	01059000	2009-07-31	13800	A
USGS	01059000	2009-08-01	14000	A
USGS	01059000	2009-08-02	12500	A
USGS	01059000	2009-08-03	11400	A
USGS	01059000	2009-08-04	13000	A
USGS	01059000	2009-08-05	10500	A
USGS	01059000	2009-08-06	8710	A
USGS	01059000	2009-08-07	7560	A
USGS	01059000	2009-08-08	7410	A
USGS	01059000	2009-08-09	7230	A
USGS	01059000	2009-08-10	7030	A
USGS	01059000	2009-08-11	5360	A
USGS	01059000	2009-08-12	3760	A
USGS	01059000	2009-08-13	6730	A
